"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BinhPhuoc,13/05/2017,466926,75436,49237,98289,15680,10944,34030,10703,51439,41952,66439,92337,0862,3554,3222,2348,364,44
BinhPhuoc,06/05/2017,939540,11839,45928,09395,42905,93765,46234,27120,00319,93891,44656,90735,3761,8711,0376,8415,042,13
BinhPhuoc,29/04/2017,430362,10704,08787,29200,73466,13531,16779,82887,43619,30651,80432,61820,7850,4116,2929,0952,464,30
BinhPhuoc,22/04/2017,629688,26712,94071,99293,03854,21400,43502,09394,36029,29716,00988,85598,6756,3146,8642,9545,121,57
BinhPhuoc,15/04/2017,100358,91280,89098,06254,17536,47458,61949,13320,17523,82130,78292,42182,0082,5081,1268,3007,970,05
BinhPhuoc,08/04/2017,602254,88121,75085,77428,14077,67921,33385,45145,64500,09139,42583,64254,6045,3687,8986,5100,976,19
BinhPhuoc,01/04/2017,255995,83170,35115,61606,53817,93747,87229,51783,54111,51884,30372,66343,7809,9777,0662,5502,208,25
BinhPhuoc,25/03/2017,565942,22035,07692,09589,38066,09803,99118,96897,32176,05625,30900,27985,9442,1647,2237,2411,471,05
BinhPhuoc,18/03/2017,373044,16601,13393,64731,76025,57075,02356,59349,31913,36839,53039,03594,5694,1059,6739,3674,645,80
BinhPhuoc,11/03/2017,823365,83119,23794,09688,69319,72859,15922,16763,14590,21793,45513,70607,9473,8349,1236,5848,816,37
BinhPhuoc,04/03/2017,631185,46372,31931,50004,94628,34010,41905,83925,38975,42365,92102,76180,2289,2474,6502,0570,414,87
BinhPhuoc,25/02/2017,926394,20810,65439,86818,30876,48820,34051,87112,19314,75889,94417,74821,2841,0166,7444,1687,411,25
BinhPhuoc,18/02/2017,757345,02020,66736,57878,77454,74619,64935,69218,80806,66262,21935,81172,4525,2127,9042,3069,815,64
BinhPhuoc,11/02/2017,675133,12048,69970,22234,72328,48332,42923,56152,73353,46872,06330,14308,5855,2227,2975,9282,898,14
BinhPhuoc,04/02/2017,297122,62869,25290,16482,28336,65000,97523,48492,39718,00877,60603,90923,4464,2883,9875,8622,237,73
BinhPhuoc,28/01/2017,001821,21340,69605,74027,61262,64104,27773,34985,94866,69232,98006,98202,5441,3306,5524,9973,209,61
BinhPhuoc,21/01/2017,571779,74852,13414,29135,30986,09645,02197,92014,57763,20752,71731,19854,1874,5200,4696,1187,033,42
BinhPhuoc,14/01/2017,755832,08460,59597,29903,29921,61327,95318,22184,83991,53056,77929,63562,4242,0526,4615,2274,849,31
BinhPhuoc,31/12/2016,697161,80708,13063,61200,00861,83229,92435,76195,20754,99744,30420,33133,3982,5033,7207,5305,412,23
BinhPhuoc,24/12/2016,190660,03867,56395,91945,62483,82536,87072,91217,83737,79906,13840,28010,5397,7313,0918,3289,122,73
BinhPhuoc,17/12/2016,362478,69057,21964,75838,53040,77927,29217,16251,36599,14283,16296,72820,7172,4705,4861,7304,795,89
BinhPhuoc,10/12/2016,589388,94140,59629,97538,00167,46983,82671,47219,81237,75462,51871,65823,8877,2093,8287,6662,202,32
BinhPhuoc,03/12/2016,440444,36074,21685,72463,75472,38554,52120,55691,74836,91344,75196,46068,2985,7212,2966,0832,019,64
BinhPhuoc,26/11/2016,701331,27452,96000,81216,27006,43028,90526,06574,27789,28492,86064,42348,5161,8964,9202,2904,634,23
BinhPhuoc,19/11/2016,777494,57598,31856,47465,90856,83888,84884,10228,15361,38286,26431,05671,8237,1893,9872,9474,655,72
BinhPhuoc,12/11/2016,147821,86843,40543,02518,22826,78096,58982,85072,10667,90781,41461,60745,7923,6739,0708,9504,606,11
BinhPhuoc,05/11/2016,256648,87794,32203,53163,68114,58200,20709,14267,56393,44251,26452,56716,3428,3736,1127,9016,992,90
BinhPhuoc,29/10/2016,913950,98910,41297,54691,55235,63081,75876,83588,66339,18345,93651,34939,1449,2274,2246,7829,469,37
BinhPhuoc,22/10/2016,464212,54060,64128,87339,12516,72974,02081,86098,32003,82805,43876,46157,9134,8627,1029,6041,480,48
BinhPhuoc,15/10/2016,846568,28296,75477,62462,68781,42517,95332,90378,49885,99744,38282,86623,3278,6194,8229,9846,155,23
BinhPhuoc,08/10/2016,865620,52659,81966,26648,43472,73376,20954,19182,59972,76330,44099,49558,8788,1350,0432,5246,596,99
BinhPhuoc,01/10/2016,432240,86675,80557,40445,75005,58978,68108,36618,68379,34333,20724,23975,2570,2362,8277,9540,879,92
BinhPhuoc,24/09/2016,249596,47929,68489,66209,49054,33057,58404,32207,92897,79393,51754,78966,4353,1413,8386,9491,278,13
BinhPhuoc,17/09/2016,340222,84145,45615,24007,09034,12622,36380,46017,38210,20217,40257,00495,5583,4629,8630,4869,707,20
