"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
DacNong,2017/05/27,391691,57314,18693,37988,18553,16597,01599,97823,98667,88306,68791,44950,1585,2497,8655,6367,777,60
DacNong,2017/05/20,381449,78585,89813,19789,30060,48626,28300,73661,94120,73443,52676,25650,8619,4733,3167,5821,947,86
DacNong,2017/05/06,257678,91081,62402,54264,42630,39532,41020,59943,55831,42724,71486,61536,4684,2696,2275,8814,800,22
DacNong,2017/04/29,526172,24770,69456,32211,73418,29593,24807,77242,53875,94070,83435,87741,4740,2151,9241,9241,298,37
DacNong,2017/04/22,076175,50624,32042,78052,62115,80232,65212,83152,70901,19467,38710,21685,1542,6732,9636,0160,889,33
DacNong,2017/04/15,734800,74349,20067,53828,84628,72103,56876,80886,27452,32575,96241,39400,2305,1694,6636,7914,729,93
DacNong,2017/04/08,482442,96226,58903,09061,33615,41724,80482,90738,03924,09853,46351,97802,7831,4005,6255,1556,654,25
DacNong,2017/04/01,734681,60349,39177,89068,13589,04005,12246,24929,70650,41668,08286,95166,9606,5318,6299,6532,879,12
DacNong,2017/03/25,97987,95823,63916,58240,26422,88097,01670,33238,72801,66711,97905,70854,1691,7385,3549,6514,956,32
DacNong,2017/03/18,12401,32466,62466,68807,38334,22964,97209,14642,35807,21339,64182,57648,9868,4235,9229,8107,276,70
DacNong,2017/03/11,72151,89915,35568,66274,70244,07457,80513,29462,63752,62648,76556,67614,5436,4821,5108,3279,399,23
DacNong,2017/03/04,33936,57957,11778,80136,10173,54582,65510,45947,79064,47058,58160,23184,0741,2643,8897,2419,473,77
DacNong,2017/02/25,61732,41791,10194,30931,14755,08572,57448,33179,72567,60425,02783,54662,5957,6448,4753,9931,308,57
DacNong,2017/02/18,04023,35523,31393,87527,28424,50688,03906,75089,04767,91839,50435,69304,5689,7492,3003,3186,394,16
DacNong,2017/02/11,85444,77862,00130,76354,51941,32585,88203,17040,65845,25604,65278,91401,1487,8109,7155,4966,117,51
DacNong,2017/02/04,49991,49239,52426,80999,55376,58945,77549,89461,11486,09361,06666,07529,5505,4782,1815,9766,533,87
DacNong,2017/01/28,76226,78056,01613,19499,94643,78658,20976,82161,74741,75909,20974,94010,9874,7888,8018,3823,763,17
DacNong,2017/01/21,23791,22193,33567,59016,51422,01435,88584,51396,28179,72272,67578,83847,4183,2713,7542,3307,381,41
DacNong,2017/01/14,82856,69047,78341,87273,80367,55364,80886,19403,04516,15181,88509,94382,3507,1631,6120,9051,313,60
DacNong,2016/12/31,98091,84651,63959,65576,12609,15704,52309,42717,81301,56133,80583,01302,4610,3395,1155,6771,442,31
DacNong,2016/12/24,33237,85362,30512,16909,25316,84672,12143,21681,03497,42318,48797,00077,6724,3461,8736,3769,572,02
DacNong,2016/12/17,27418,31759,40346,32006,73945,72624,03602,47481,13361,69423,60422,79311,2627,8997,2718,6340,675,64
DacNong,2016/12/10,62775,33279,69422,99814,41190,01924,15706,04836,77635,68366,75479,09682,3244,1201,6443,7203,850,91
DacNong,2016/12/03,66718,36360,24217,02642,51196,64589,75517,70345,82230,76509,07221,79539,7891,5183,7425,0541,551,43
DacNong,2016/11/26,41144,32999,54329,41185,19919,93285,42799,71250,95909,21101,41545,25179,9888,5408,8640,7932,419,96
DacNong,2016/11/19,18817,47306,18228,42729,38455,95764,06076,99388,75802,61924,38803,30105,8771,0652,6315,4224,785,55
