"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BacLieu,11/10/2016,566281,58946,36931,02095,71498,63905,03668,95733,69989,37537,45252,33867,4882,8317,2177,0870,049,16
BacLieu,04/10/2016,602763,88942,92331,76012,41156,90467,36180,67899,02880,12492,98840,51441,7584,6063,3921,2481,058,34
BacLieu,27/09/2016,355076,30290,52690,26081,88939,28349,83518,49703,56783,63923,01895,06483,3570,6260,4999,9206,181,55
BacLieu,20/09/2016,598185,57202,25296,67387,49735,37764,43810,35052,39215,83279,27065,73554,4737,1294,7421,9472,509,61
BacLieu,13/09/2016,072254,79776,03381,51455,95441,65751,63948,97688,73236,51874,68587,56023,8123,2415,2393,0511,663,50
BacLieu,06/09/2016,638438,91039,10815,58618,94984,81107,85143,72613,31246,36631,50890,06008,5257,4294,9178,1836,705,55
BacLieu,30/08/2016,597123,76825,42965,18432,71095,39473,98848,73557,89563,20674,79991,53519,2307,6673,1837,5839,228,56
BacLieu,23/08/2016,462239,68647,25213,25877,97461,17747,09108,16748,79332,00912,50178,07686,3581,0873,8762,8319,284,07
BacLieu,16/08/2016,986269,59416,44353,75151,62774,02392,11807,97436,54972,73669,21752,06712,0565,3475,7131,2174,157,22
BacLieu,09/08/2016,902370,62715,21544,00009,89397,81591,62632,88422,51090,65041,63574,91190,0026,3258,0018,1946,425,41
BacLieu,26/07/2016,980416,56069,40110,82541,72921,61267,35378,68459,92879,93416,09211,38799,8118,1777,3265,2241,629,21
BacLieu,19/07/2016,266502,90561,34152,18255,43016,25786,59612,24769,51020,33552,55889,33450,5631,7903,1812,7344,518,74
BacLieu,12/07/2016,501536,40643,33944,23482,51836,13914,85039,26941,62267,32482,26254,54006,4245,3052,1731,1212,118,14
BacLieu,05/07/2016,677464,45011,27603,82125,89827,27681,86647,73236,63829,53627,89395,63950,1021,1797,8515,0012,950,78
BacLieu,28/06/2016,178750,99178,67763,50255,48111,10977,31882,07095,67504,50146,93944,29421,6970,4936,0348,8263,995,71
BacLieu,21/06/2016,339733,22054,45414,08841,84899,16418,58045,33772,22323,02718,04691,25978,2883,6685,5091,5156,518,57
BacLieu,14/06/2016,358831,82682,57297,19815,16347,10575,28915,68016,24426,05189,33252,58932,9277,6577,7756,6445,688,63
BacLieu,07/06/2016,766885,85208,41124,39993,81582,95849,48350,65603,07411,35633,12126,65338,8078,0354,6634,1423,222,65
BacLieu,31/05/2016,745549,94736,99597,91601,01455,39224,24183,88702,59531,31910,11481,91182,0683,2422,6515,5998,304,83
BacLieu,24/05/2016,463401,28404,07682,80768,10014,51052,31735,18124,46650,74941,06464,13429,7262,2251,1461,7473,325,52
BacLieu,17/05/2016,668310,32939,46270,95477,46653,85818,08176,86244,34547,39399,33982,01114,9511,0412,8234,2064,944,53
BacLieu,10/05/2016,009476,78034,64386,01907,06614,52483,72612,52155,87375,26081,37418,91067,9445,0503,4711,0619,189,38
BacLieu,03/05/2016,948970,72252,93775,12665,41419,76195,27817,21260,22285,70825,33063,62866,0420,4269,6614,9833,802,04
BacLieu,26/04/2016,606713,11090,21748,30415,04821,10264,02234,41364,59972,21541,58817,22579,6677,2157,4516,1867,942,23
BacLieu,19/04/2016,284961,35559,32842,33184,81654,46209,01213,25569,45369,65851,46887,69001,7717,5510,3004,5753,217,35
BacLieu,12/04/2016,325190,01461,76335,71178,54255,80917,35428,77474,17426,67629,19863,35446,8826,3386,5071,7604,111,65
BacLieu,05/04/2016,057525,82136,64431,09503,36602,74151,99989,54259,19995,47703,45604,77769,2425,6088,2472,7015,921,77
BacLieu,29/03/2016,660365,13111,63821,22506,59131,63047,03739,93735,58697,90725,11828,97666,8361,7571,2548,7191,260,31
BacLieu,22/03/2016,725878,09446,08747,99880,87923,02859,36456,47994,66237,81958,28137,78966,0330,6110,5193,5687,722,01
BacLieu,15/03/2016,483744,88537,50140,81464,34582,22956,84427,33609,79956,09066,50860,18970,3536,2409,2789,4985,907,85
BacLieu,08/03/2016,247633,14214,65137,28308,01004,75015,96136,85268,93036,44935,17449,73374,6026,5969,5920,3540,069,93
BacLieu,01/03/2016,023243,98889,96523,25951,09375,98384,25882,61812,14166,53623,21955,98033,9294,4321,6822,6966,683,44
BacLieu,23/02/2016,086059,58149,11262,77650,36151,37253,43553,71381,39898,24687,62256,65871,3008,2641,8500,6625,772,93
