"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
TraVinh,2016/07/08,903643,36381,27270,72137,35047,22327,64438,57525,04344,04632,43113,67190,4008,9792,4427,7321,061,95
TraVinh,2016/07/01,056566,54988,46988,23176,93613,97257,11907,01726,70217,37200,87003,59336,3112,8496,7039,8714,230,12
TraVinh,2016/06/24,690367,27140,17880,48378,95256,44161,67630,32114,86551,68965,57345,64420,0701,7759,2360,0428,891,87
TraVinh,2016/06/17,548206,77684,79965,65639,79651,88749,24071,82682,20054,89841,76121,03224,5014,7786,7614,3642,576,44
TraVinh,2016/06/10,956241,59396,38718,96843,92615,72502,51521,90158,29447,01715,60442,23098,0426,5577,7105,3450,045,85
TraVinh,2016/06/03,988806,20316,96671,01762,98479,89697,42424,78933,06733,07180,00125,97628,6000,8643,3039,5191,718,05
TraVinh,2016/05/27,250932,20170,37139,02715,40216,86181,75459,00109,48890,88320,40821,72302,8476,1420,4757,5514,627,94
TraVinh,2016/05/20,959073,61601,63313,72433,54247,73157,06279,76353,95636,00770,72495,71706,2730,5851,0598,9450,167,04
TraVinh,2016/05/13,428289,08173,40590,03323,47312,73160,71698,43496,61378,61421,40814,24960,0143,6772,8167,0869,883,40
TraVinh,2016/05/06,600646,04411,08967,14165,65257,00971,71492,78869,16595,11273,95861,76441,8254,8099,6437,6060,980,56
TraVinh,2016/04/29,284315,51923,73756,69140,18730,07084,80470,01222,84470,18648,19791,09699,5936,2288,6960,4664,691,94
TraVinh,2016/04/22,934989,48783,89265,02281,09178,19507,74375,19495,97688,07721,23373,17991,5239,9359,0590,6975,719,89
TraVinh,2016/04/15,927497,97433,19188,61221,60858,42047,90827,80508,63072,24600,69468,44839,1349,5639,4290,7284,033,98
TraVinh,2016/04/08,043388,03962,59464,65869,09507,03315,25111,50206,36604,25954,37487,13450,8175,1636,9911,6827,236,80
TraVinh,2016/04/01,429078,17494,92032,54404,03095,44717,48498,37118,94051,31597,02607,99623,4497,1014,9174,7730,660,50
TraVinh,2016/03/25,089311,65534,81758,73682,87495,30700,10652,26523,75830,65288,12005,13351,1956,3691,8750,0126,284,80
TraVinh,2016/03/18,558346,45554,47745,84193,87021,58546,99517,41280,60075,06860,85415,22211,9448,8947,8961,7391,991,62
TraVinh,2016/03/11,693909,57943,70589,77501,31026,54896,88592,24950,75366,43328,72592,37544,8556,8303,1831,2342,930,20
TraVinh,2016/03/04,767518,09953,03079,88009,23807,36591,19633,02807,43090,74110,02750,37928,8055,1585,4357,1436,650,36
TraVinh,2016/02/26,157265,18726,13717,61653,40071,29433,10696,26781,53918,64917,82769,65641,0572,3455,8304,0048,519,06
TraVinh,2016/02/19,255978,11066,42821,23921,75389,22140,13687,36214,10729,07268,38125,75035,1195,6747,2888,8911,211,85
TraVinh,2016/02/12,030451,81247,31695,09924,62838,46872,60828,98908,94181,78838,65206,40860,5754,9922,4246,5520,257,76
TraVinh,2016/02/05,850008,64581,90128,65620,61862,76617,88042,94288,92141,30692,10895,89266,6275,3083,7429,0976,245,92
